,_id,Timestamp,Name,Email,profession,interest,collaboration,Topic,Skills,password,Experience
328,,,Lisa Hawkins DVM,lisa.dvm@university.edu,Student,Study groups,Student,NLP,"Programming, Web development, App development, Data science, Testing , Web Development, Web Development, Web Development",,3.0
329,,,Christopher Wilson,christopher.wilson@research.org,Student,Research,Faculty,Data Analysis,"ai ml, ML / Data analysis, ML / Data analysis, ML / Data analysis",,0.0
330,,,Dennis Franco,dennis.franco@research.org,Student,Projects,Researcher,Project Management,"Theoretical Computer Science, nlp, nlp, nlp",,1.0
331,,,Jeffrey Long,jeffrey.long@example.com,Faculty,Study groups,Student,Quantum Computing,"Geospatial Analysis, Cloud Computing, Cloud Computing, Cloud Computing",,8.0
332,,,Laura Hill,laura.hill@example.com,Faculty,Research,Faculty,"NLP, finance, staristical mathematics ","Databases, Robotics, Robotics, Robotics",,21.0
333,,,Renee Mason,renee.mason@research.org,Faculty,Projects,Student,ML,"C, C++, Python, Java, HTML, CSS, SQL, AWS, Figma , FlutterFlow, Canva, Adobe XD., Data Warehousing, Data Warehousing, Data Warehousing",,25.0
334,,,Tami Woods,tami.woods@research.org,Student,Study groups,Researcher,Ai,"Bioinformatics, Machine Learning, Machine Learning, Machine Learning",,4.0
335,,,Thomas Buck,thomas.buck@research.org,Faculty,Study groups,Faculty,"Machine Learning, Deep Learning, Quantitative Analysis ","Parallel Computing, Sports analysis\nBasic Genomics knowledge, Sports analysis\nBasic Genomics knowledge, Sports analysis\nBasic Genomics knowledge",,16.0
336,,,Eric Garcia,eric.garcia@university.edu,Researcher,Research,Student,"flutter, AI/ML","Sports analysis\nBasic Genomics knowledge, Flask, data science, Flask, data science, Flask, data science",,8.0
337,,,Misty Hamilton,misty.hamilton@example.com,Researcher,Study groups,Student,Ai,"fullstack development, PLC programming, arduino, HTML,CSS,JS, ML, HTML,CSS,JS, ML, HTML,CSS,JS, ML",,7.0
338,,,Susan Jenkins,susan.jenkins@example.com,Faculty,Research,Student,Pattern Recognition,"expert in that, Game Development, Game Development, Game Development",,25.0
339,,,Katherine Reed,katherine.reed@example.com,Student,Research,Student,Web development,"Databases, Database Management, Database Management, Database Management",,3.0
340,,,Brianna Jones,brianna.jones@example.com,Faculty,Study groups,Student,Preferably medical related,"MATLAB, Artificial intelligence, research. And the basics as a computer science student, Artificial intelligence, research. And the basics as a computer science student, Artificial intelligence, research. And the basics as a computer science student",,18.0
341,,,Misty Garcia,misty.garcia@research.org,Faculty,Projects,Faculty,behavioural economics,"ETL Processes, Machine Learning, Machine Learning, Machine Learning",,16.0
342,,,Victoria Robinson,victoria.robinson@research.org,Researcher,Study groups,Faculty,"Machine learning,deep learning ","C, C++, Python, Java, HTML, CSS, SQL, AWS, Figma , FlutterFlow, Canva, Adobe XD., Verilog Coding, Arduino Coding, 8051 and 8086 Coding, Verilog Coding, Arduino Coding, 8051 and 8086 Coding, Verilog Coding, Arduino Coding, 8051 and 8086 Coding",,3.0
343,,,Tami Woods,tami.woods@university.edu,Faculty,Research,Student,Web Development,"Blockchain, Theoretical Computer Science, Theoretical Computer Science, Theoretical Computer Science",,16.0
344,,,Thomas Johnson,thomas.johnson@research.org,Faculty,Study groups,Researcher,AIML/UI design,"Web Dev: HTML, CSS, JS, React.JS, Typescript, Tailwind, tRPC, MongoDB, DynamoDB, SQL\nAIML: ML, DL, CNN, RNN, LSTM\nProgramming: Java, C++, Python, Information Retrieval, Information Retrieval, Information Retrieval",,11.0
345,,,Sherri Mcgee,sherri.mcgee@research.org,Student,Projects,Faculty,ML,"IoT, PCB designing, Arduino programming , basic linux, Quantum Computing, Quantum Computing, Quantum Computing",,2.0
346,,,Erin Hopkins,erin.hopkins@research.org,Student,Research,Faculty,"Machine Learning, Deep Learning, Quantitative Analysis ","Data Science, Digital Humanities, Digital Humanities, Digital Humanities",,1.0
347,,,Jodi Lester,jodi.lester@research.org,Student,Study groups,Researcher,Quantum Computing,"flutter, swift, kotlin, MATLAB, MATLAB, MATLAB",,2.0
348,,,Bryan Hansen,bryan.hansen@research.org,Researcher,Study groups,Faculty,Functional safety,"Social Network Analysis, Cyber security,  coding - python, Cyber security,  coding - python, Cyber security,  coding - python",,6.0
349,,,Michael Davidson,michael.davidson@research.org,Faculty,Study groups,Student,JavaScript,"nlp, I am smart 😎, I am smart 😎, I am smart 😎",,15.0
350,,,Joan Evans,joan.evans@example.com,Researcher,Study groups,Student,System Administration,"Business Intelligence, dsa,frontend, dsa,frontend, dsa,frontend",,5.0
351,,,Anita Stewart,anita.stewart@example.com,Student,Research,Faculty,SQL,"Quantum Computing, Wireless Networks, Wireless Networks, Wireless Networks",,2.0
352,,,Patrick Parker,patrick.parker@example.com,Student,Research,Faculty,Cyber security,"Databases, Sustainable Computing, Sustainable Computing, Sustainable Computing",,2.0
353,,,James Gonzalez,james.gonzalez@research.org,Faculty,Study groups,Faculty,NLP,"Cybersecurity, IoT, IoT, IoT",,16.0
354,,,Brianna Diaz,brianna.diaz@research.org,Student,Research,Faculty,Project Management,"flask, Cyber security,  coding - python, Cyber security,  coding - python, Cyber security,  coding - python",,2.0
355,,,Lisa Sanchez,lisa.sanchez@example.com,Researcher,Study groups,Faculty,Cyber security,"MATLAB, Web development\nBioinformatics tools\nMarketing strategies\nGame design, Web development\nBioinformatics tools\nMarketing strategies\nGame design, Web development\nBioinformatics tools\nMarketing strategies\nGame design",,3.0
356,,,Amy Garcia,amy.garcia@research.org,Student,Study groups,Student,Rizz,"Cognitive Science, Mobile Development, Mobile Development, Mobile Development",,2.0
357,,,James Holt,james.holt@research.org,Faculty,Research,Faculty,Software Engineering,"Accounting, finance, commerce and basic computer applications., Design, problem solving, extensive research , Design, problem solving, extensive research , Design, problem solving, extensive research ",,6.0
358,,,John Bauer,john.bauer@research.org,Student,Research,Student,ar/vr,"System Administration, Educational Technology, Educational Technology, Educational Technology",,2.0
359,,,Diane Gonzales,diane.gonzales@university.edu,Faculty,Research,Researcher,"Cyber security, software development, cloud and applications","Health Informatics, IoT, PCB designing, Arduino programming , basic linux, IoT, PCB designing, Arduino programming , basic linux, IoT, PCB designing, Arduino programming , basic linux",,12.0
360,,,Tommy Wilson,tommy.wilson@example.com,Student,Projects,Researcher,"flutter, AI/ML","ml, dl, app dev, Web development\nBioinformatics tools\nMarketing strategies\nGame design, Web development\nBioinformatics tools\nMarketing strategies\nGame design, Web development\nBioinformatics tools\nMarketing strategies\nGame design",,2.0
361,,,Carlos Carter,carlos.carter@example.com,Researcher,Study groups,Student,Strategic Management,"Verbal, marketing , Health Informatics, Health Informatics, Health Informatics",,7.0
362,,,Joanna Farmer,joanna.farmer@university.edu,Student,Projects,Researcher,"Electronics, robotics ","Cyber security,  coding - python , dsa,frontend,communication, dsa,frontend,communication, dsa,frontend,communication",,2.0
363,,,Sherri Mcgee,sherri.mcgee@university.edu,Researcher,Research,Faculty,"ml,dl","Geospatial Analysis, Verbal, marketing , Verbal, marketing , Verbal, marketing ",,7.0
364,,,Omar Ho,omar.ho@research.org,Student,Study groups,Researcher,Project Management,"Robotics, Machine learning,neural networks, enterpreneurship, communication , Machine learning,neural networks, enterpreneurship, communication , Machine learning,neural networks, enterpreneurship, communication ",,2.0
365,,,Amy Dixon,amy.dixon@example.com,Student,Study groups,Student,CSS,"Scientific Computing, Cyber security,  coding - python , Cyber security,  coding - python , Cyber security,  coding - python ",,2.0
366,,,Carol Jones,carol.jones@example.com,Student,Research,Researcher,Software Testing,"Cognitive Science, Cloud Computing, Cloud Computing, Cloud Computing",,3.0
367,,,Dorothy Norris,dorothy.norris@example.com,Researcher,Research,Student,Robotics,"ai ml, AI, AI, AI",,6.0
368,,,Patricia Mueller,patricia.mueller@research.org,Student,Projects,Student,Game Development,"flask, AI,ML,DL, AI,ML,DL, AI,ML,DL",,3.0
369,,,Jose Warner,jose.warner@research.org,Researcher,Research,Faculty,Computer Networks,"Software Testing, Quantum Computing, Quantum Computing, Quantum Computing",,6.0
370,,,Timothy Hubbard,timothy.hubbard@university.edu,Faculty,Research,Researcher,Blockchain,"Databases, Spacy, python, Spacy, python, Spacy, python",,16.0
371,,,Jill Floyd,jill.floyd@example.com,Researcher,Research,Faculty,NLP,"DevOps, Agile Methodologies, Agile Methodologies, Agile Methodologies",,8.0
372,,,Michael Petersen,michael.petersen@university.edu,Faculty,Research,Student,Computer Vision,"ml, dl, app dev, flutter, swift, firebase , flutter, swift, firebase , flutter, swift, firebase ",,1.0
373,,,Brittney Gibson,brittney.gibson@example.com,Student,Projects,Student,Data Science (Sports Analytics),"C, C++, Python, Java, HTML, CSS, SQL, AWS, Figma , FlutterFlow, Canva, Adobe XD., Game Development, Game Development, Game Development",,2.0
374,,,Sarah Kim,sarah.kim@research.org,Student,Study groups,Faculty,AI & ML,"flutter, swift, kotlin, MERN Stack, Spring boot, Java, MERN Stack, Spring boot, Java, MERN Stack, Spring boot, Java",,1.0
375,,,Mary Fuller,mary.fuller@example.com,Student,Study groups,Faculty,E-commerce Technology,"Machine learning,neural networks, enterpreneurship, communication , Digital design\nFormal verification, Digital design\nFormal verification, Digital design\nFormal verification",,2.0
376,,,Nicholas White,nicholas.white@research.org,Researcher,Study groups,Student,"AWS , UI/UX DESIGN","AI,ML,DL, Accounting, finance, commerce and basic computer applications., Accounting, finance, commerce and basic computer applications., Accounting, finance, commerce and basic computer applications.",,7.0
377,,,Keith Brown,keith.brown@research.org,Researcher,Projects,Researcher,Data Science,"Computer Networks, E-commerce Technology, E-commerce Technology, E-commerce Technology",,4.0
378,,,Alexis Moore,alexis.moore@research.org,Faculty,Study groups,Researcher,Biotechnology,"flutter, swift, kotlin, An awareness and basic knowledge of social issues such as poverty, homelessness, and addiction as well as in-depth study and knowledge of human behaviour and group behaviour. \n\nSkill sets: Empathy and listening skills and basic data collection and analysis/interpretation skills. , An awareness and basic knowledge of social issues such as poverty, homelessness, and addiction as well as in-depth study and knowledge of human behaviour and group behaviour. \n\nSkill sets: Empathy and listening skills and basic data collection and analysis/interpretation skills. , An awareness and basic knowledge of social issues such as poverty, homelessness, and addiction as well as in-depth study and knowledge of human behaviour and group behaviour. \n\nSkill sets: Empathy and listening skills and basic data collection and analysis/interpretation skills. ",,4.0
379,,,Jessica English,jessica.english@research.org,Faculty,Projects,Researcher,Data science,"Machine learning,neural networks, enterpreneurship, communication , Cybersecurity, Cybersecurity, Cybersecurity",,13.0
380,,,Lisa Harrison,lisa.harrison@university.edu,Faculty,Research,Faculty,Quantum Computing,"AI,ML,DL, Quantum Computing, Quantum Computing, Quantum Computing",,3.0
381,,,Diane Holland,diane.holland@university.edu,Student,Study groups,Researcher,"AIML, DevOps, MLOps, Web Dev","ML,DL, Python, C , C++, Java, Statistics, Vectors, MERN Stack, Spring boot, Java, MERN Stack, Spring boot, Java, MERN Stack, Spring boot, Java",,3.0
382,,,David Singh,david.singh@university.edu,Faculty,Research,Researcher,Data Analysis,"Pattern Recognition, fullstack development, PLC programming, arduino, fullstack development, PLC programming, arduino, fullstack development, PLC programming, arduino",,13.0
383,,,Sarah Butler,sarah.butler@university.edu,Student,Projects,Faculty,"ml, ai, app dev","Accounting, finance, commerce and basic computer applications., Accountancy\nFM\nSM, Accountancy\nFM\nSM, Accountancy\nFM\nSM",,3.0
384,,,Donald Swanson,donald.swanson@research.org,Faculty,Projects,Student,Preferably medical related,"Web development\nBioinformatics tools\nMarketing strategies\nGame design, ETL Processes, ETL Processes, ETL Processes",,24.0
385,,,Katherine Garza,katherine.garza@example.com,Faculty,Projects,Researcher,NLP,"Parallel Computing, HTML,ReactJS, DL, HTML,ReactJS, DL, HTML,ReactJS, DL",,19.0
386,,,Joseph Orozco MD,joseph.md@university.edu,Faculty,Research,Researcher,"Electronics, robotics ","Cybersecurity, Multimedia Computing, Multimedia Computing, Multimedia Computing",,10.0
387,,,Kevin Fernandez,kevin.fernandez@university.edu,Student,Research,Student,Data Analysis,"Mechanical Design, Design, problem solving, extensive research , Design, problem solving, extensive research , Design, problem solving, extensive research ",,1.0
388,,,Katherine Garza,katherine.garza@research.org,Researcher,Projects,Researcher,"Probablity theory, combinatorics, machine learning and statistics, competitive programming ","Data management for large industry, Complex Systems, Complex Systems, Complex Systems",,2.0
389,,,Veronica Mckee,veronica.mckee@example.com,Researcher,Study groups,Researcher,Sustainable Computing,"Augmented Reality, ML,DL, Python, C , C++, Java, Statistics, Vectors, ML,DL, Python, C , C++, Java, Statistics, Vectors, ML,DL, Python, C , C++, Java, Statistics, Vectors",,5.0
390,,,Carlos Mccormick,carlos.mccormick@university.edu,Student,Projects,Student,Functional safety,"Structural analysis., RPA, RPA, RPA",,2.0
391,,,Susan Benson,susan.benson@example.com,Researcher,Research,Researcher,Mobile Development,"Business Intelligence, Python, SQL, Tableau, Data Analytics , Python, SQL, Tableau, Data Analytics , Python, SQL, Tableau, Data Analytics ",,4.0
392,,,Trevor Forbes,trevor.forbes@example.com,Researcher,Research,Student,NLP,"Spacy, python, Legal knowledge encompasses a vast array of topics and areas of specialization. During my internship I got the opportunity to work on cases related to Constitutional Law,Criminal Law,Civil Law,Family Law,Corporate Law. Also I have a wide range of skills including Research Skills,Communication Skills,Critical Thinking,Negotiation Skills,Attention to Detail., Legal knowledge encompasses a vast array of topics and areas of specialization. During my internship I got the opportunity to work on cases related to Constitutional Law,Criminal Law,Civil Law,Family Law,Corporate Law. Also I have a wide range of skills including Research Skills,Communication Skills,Critical Thinking,Negotiation Skills,Attention to Detail., Legal knowledge encompasses a vast array of topics and areas of specialization. During my internship I got the opportunity to work on cases related to Constitutional Law,Criminal Law,Civil Law,Family Law,Corporate Law. Also I have a wide range of skills including Research Skills,Communication Skills,Critical Thinking,Negotiation Skills,Attention to Detail.",,4.0
393,,,Brandon Reeves,brandon.reeves@university.edu,Researcher,Projects,Student,"ml,dl","Python, SQL, Tableau, Data Analytics , Bioinformatics, Bioinformatics, Bioinformatics",,4.0
394,,,Debra Willis,debra.willis@example.com,Faculty,Projects,Faculty,NLP,"Mechanical Design, Wireless Networks, Wireless Networks, Wireless Networks",,11.0
395,,,Megan Flores,megan.flores@example.com,Faculty,Research,Researcher,AI/ML,"Multimedia Computing, Agile Methodologies, Agile Methodologies, Agile Methodologies",,17.0
396,,,Nicole Ward,nicole.ward@university.edu,Researcher,Study groups,Researcher,Complex Systems,"MATLAB, Spacy, python, Spacy, python, Spacy, python",,2.0
397,,,Erin Moreno,erin.moreno@research.org,Faculty,Projects,Student,"ml,dl,mv","Cognitive Science, Cybersecurity, Cybersecurity, Cybersecurity",,6.0
398,,,Carl Mathis,carl.mathis@example.com,Researcher,Study groups,Student,Networking,"ML,DL, Python, C , C++, Java, Statistics, Vectors, Software Testing, Software Testing, Software Testing",,4.0
399,,,Amy Dixon,amy.dixon@research.org,Faculty,Projects,Student,NLP,"dsa,frontend, Environmental Informatics, Environmental Informatics, Environmental Informatics",,8.0
400,,,Thomas Buck,thomas.buck@example.com,Faculty,Projects,Student,Data Warehousing,"UI, Business Domains - Education, Utilities (water, electricity), Retail, Car Manufacturing.. \nTechnical Domains - Systems Design, AWS/Azure, Web/Mobile Development, Backend Development (API/Microservices/Databases), AI, Quantum Computing\nProgramming Skillset - C#, Python, react js, no code tools like bubble.io, MySQL/postgres/Mongo DB, Business Domains - Education, Utilities (water, electricity), Retail, Car Manufacturing.. \nTechnical Domains - Systems Design, AWS/Azure, Web/Mobile Development, Backend Development (API/Microservices/Databases), AI, Quantum Computing\nProgramming Skillset - C#, Python, react js, no code tools like bubble.io, MySQL/postgres/Mongo DB, Business Domains - Education, Utilities (water, electricity), Retail, Car Manufacturing.. \nTechnical Domains - Systems Design, AWS/Azure, Web/Mobile Development, Backend Development (API/Microservices/Databases), AI, Quantum Computing\nProgramming Skillset - C#, Python, react js, no code tools like bubble.io, MySQL/postgres/Mongo DB",,14.0
401,,,William Reyes,william.reyes@university.edu,Researcher,Projects,Student,AI/ML,"Quantum Computing, flask, flask, flask",,4.0
402,,,Emily Fisher,emily.fisher@research.org,Student,Research,Faculty,Environmental Informatics,"Blockchain, Multimedia Computing, Multimedia Computing, Multimedia Computing",,2.0
403,,,Misty Hamilton,misty.hamilton@university.edu,Researcher,Research,Student,"flutter, AI/ML","Game Theory, Database Management, Database Management, Database Management",,6.0
404,,,Whitney Phillips,whitney.phillips@research.org,Faculty,Study groups,Researcher,Cybersecurity and cloud computing,"Multimedia Computing, Nothing, Nothing, Nothing",,14.0
405,,,Krista Adkins,krista.adkins@example.com,Faculty,Study groups,Student,Cyber security - Ethical hacking,"Data Warehousing, python, NLTK, Spacy, python, NLTK, Spacy, python, NLTK, Spacy",,9.0
406,,,Erin Moreno,erin.moreno@research.org,Student,Projects,Student,Databases,"Web development\nBioinformatics tools\nMarketing strategies\nGame design, Agile Methodologies, Agile Methodologies, Agile Methodologies",,2.0
407,,,Jeffery Hammond,jeffery.hammond@university.edu,Faculty,Study groups,Faculty,Computer Networks,"Operating Systems, Front end dev\nbasic ui ux design\nbasic back end knowledge , Front end dev\nbasic ui ux design\nbasic back end knowledge , Front end dev\nbasic ui ux design\nbasic back end knowledge ",,11.0
408,,,Kylie Holland,kylie.holland@research.org,Student,Study groups,Faculty,Distributed Systems,"flask, flask, flask, flask",,2.0
409,,,Jose Orr,jose.orr@example.com,Researcher,Research,Student,AI,"Skilled in both, expert in that, expert in that, expert in that",,4.0
410,,,Mark Brown,mark.brown@university.edu,Student,Study groups,Researcher,Complex Systems,"ml, dl, app dev, Computer Networks, Computer Networks, Computer Networks",,3.0
411,,,Brandon Hughes,brandon.hughes@research.org,Student,Projects,Researcher,"AI , genetics ","Complex Systems, Mechanical Design, Mechanical Design, Mechanical Design",,2.0
412,,,Lisa Sanchez,lisa.sanchez@research.org,Faculty,Research,Researcher,Robotics and Sensors,"ml, dl, app dev, English poetry, prose, fiction, English poetry, prose, fiction, English poetry, prose, fiction",,16.0
413,,,Chase Potter,chase.potter@university.edu,Faculty,Projects,Student,"ML, Generative AI","Machine Learning, Business Domains - Education, Utilities (water, electricity), Retail, Car Manufacturing.. \nTechnical Domains - Systems Design, AWS/Azure, Web/Mobile Development, Backend Development (API/Microservices/Databases), AI, Quantum Computing\nProgramming Skillset - C#, Python, react js, no code tools like bubble.io, MySQL/postgres/Mongo DB, Business Domains - Education, Utilities (water, electricity), Retail, Car Manufacturing.. \nTechnical Domains - Systems Design, AWS/Azure, Web/Mobile Development, Backend Development (API/Microservices/Databases), AI, Quantum Computing\nProgramming Skillset - C#, Python, react js, no code tools like bubble.io, MySQL/postgres/Mongo DB, Business Domains - Education, Utilities (water, electricity), Retail, Car Manufacturing.. \nTechnical Domains - Systems Design, AWS/Azure, Web/Mobile Development, Backend Development (API/Microservices/Databases), AI, Quantum Computing\nProgramming Skillset - C#, Python, react js, no code tools like bubble.io, MySQL/postgres/Mongo DB",,11.0
414,,,Megan Wolfe,megan.wolfe@research.org,Researcher,Study groups,Faculty,"AIML, DevOps, MLOps, Web Dev","Cyber security,  coding - python, An awareness and basic knowledge of social issues such as poverty, homelessness, and addiction as well as in-depth study and knowledge of human behaviour and group behaviour. \n\nSkill sets: Empathy and listening skills and basic data collection and analysis/interpretation skills. , An awareness and basic knowledge of social issues such as poverty, homelessness, and addiction as well as in-depth study and knowledge of human behaviour and group behaviour. \n\nSkill sets: Empathy and listening skills and basic data collection and analysis/interpretation skills. , An awareness and basic knowledge of social issues such as poverty, homelessness, and addiction as well as in-depth study and knowledge of human behaviour and group behaviour. \n\nSkill sets: Empathy and listening skills and basic data collection and analysis/interpretation skills. ",,8.0
415,,,Lindsey Lopez,lindsey.lopez@research.org,Researcher,Research,Faculty,"ml,dl","UI/UX Design, Artificial intelligence, research. And the basics as a computer science student, Artificial intelligence, research. And the basics as a computer science student, Artificial intelligence, research. And the basics as a computer science student",,7.0
416,,,Alexis Moore,alexis.moore@university.edu,Researcher,Projects,Faculty,Computer Vision,"IoT, PCB designing, Arduino programming , basic linux, Data Science, Data Science, Data Science",,4.0
417,,,Brandi Floyd,brandi.floyd@research.org,Faculty,Research,Faculty,Pattern Recognition,"C++, Machine Learning, Machine Learning, Machine Learning",,4.0
418,,,Mary Mccormick,mary.mccormick@university.edu,Faculty,Study groups,Student,"Electronics, robotics ","Sports analysis\nBasic Genomics knowledge, Quantum Computing, Quantum Computing, Quantum Computing",,11.0
419,,,Corey Perez,corey.perez@research.org,Faculty,Study groups,Faculty,AI/ML,"dsa,frontend, Databases, Databases, Databases",,13.0
420,,,David Torres,david.torres@research.org,Student,Research,Researcher,Software Architecture,"An awareness and basic knowledge of social issues such as poverty, homelessness, and addiction as well as in-depth study and knowledge of human behaviour and group behaviour. \n\nSkill sets: Empathy and listening skills and basic data collection and analysis/interpretation skills. , UI, UI, UI",,3.0
421,,,William Duran,william.duran@university.edu,Student,Projects,Faculty,AI,"Business Intelligence, Project Management, Project Management, Project Management",,4.0
422,,,Nicholas White,nicholas.white@example.com,Student,Study groups,Faculty,NLP,"Data management for large industry, AI,ML,DL, AI,ML,DL, AI,ML,DL",,2.0
423,,,Kevin Fernandez,kevin.fernandez@example.com,Faculty,Projects,Student,"NLP, finance, staristical mathematics ","dsa,frontend, Law, Law, Law",,7.0
424,,,Brandon Reeves,brandon.reeves@example.com,Faculty,Study groups,Faculty,CS,"Blockchain, i am a ty ba economics student, i am a ty ba economics student, i am a ty ba economics student",,9.0
425,,,Christopher Mason,christopher.mason@example.com,Researcher,Research,Student,Robotics,"Sustainable Computing, flutter, swift, firebase , flutter, swift, firebase , flutter, swift, firebase ",,8.0
426,,,Ronald Sanders,ronald.sanders@university.edu,Faculty,Projects,Researcher,NLP,"Digital Humanities, Drug development, bioinformatics with R programming, molecular biology research methodologies, cell culture, upstream and downstream process technologies, Drug development, bioinformatics with R programming, molecular biology research methodologies, cell culture, upstream and downstream process technologies, Drug development, bioinformatics with R programming, molecular biology research methodologies, cell culture, upstream and downstream process technologies",,14.0
427,,,Shari Walker,shari.walker@university.edu,Faculty,Projects,Faculty,IoT,"Python, SQL, Tableau, Data Analytics , Python, Python, Python",,16.0
428,,,Joan Evans,joan.evans@university.edu,Student,Research,Faculty,Quantum Computing,"Cyber security,  coding - python , DevOps, DevOps, DevOps",,2.0
429,,,Destiny Mason,destiny.mason@example.com,Researcher,Projects,Student,"AI , genetics ","data science, AI, ML, Social Network Analysis, Social Network Analysis, Social Network Analysis",,6.0
430,,,Leah Osborne,leah.osborne@research.org,Faculty,Study groups,Faculty,Cybersecurity,"Mobile Development, dsa,frontend, dsa,frontend, dsa,frontend",,8.0
431,,,Shari Taylor,shari.taylor@research.org,Researcher,Study groups,Student,Software Testing,"Networking, Spacy, python, Spacy, python, Spacy, python",,2.0
432,,,Robert Gregory,robert.gregory@university.edu,Student,Research,Student,Python,"Augmented Reality, Internship experience in VAPT, project work in Python, Javascript, and their frameworks, research experience in malware analysis. Open source contributions in international organizations., Internship experience in VAPT, project work in Python, Javascript, and their frameworks, research experience in malware analysis. Open source contributions in international organizations., Internship experience in VAPT, project work in Python, Javascript, and their frameworks, research experience in malware analysis. Open source contributions in international organizations.",,2.0
433,,,Katherine Reed,katherine.reed@research.org,Researcher,Projects,Researcher,NLP,"ETL Processes, Cyber security,  coding - python, Cyber security,  coding - python, Cyber security,  coding - python",,6.0
434,,,Brianna Diaz,brianna.diaz@example.com,Student,Study groups,Student,Web development,"Cognitive Science, Arduino IDE, ROS, Fusion 360, Arduino IDE, ROS, Fusion 360, Arduino IDE, ROS, Fusion 360",,3.0
435,,,Katherine Garza,katherine.garza@university.edu,Researcher,Projects,Researcher,Environmental Informatics,"Cyber security,  coding - python , dsa,frontend, dsa,frontend, dsa,frontend",,4.0
436,,,Christopher Jones,christopher.jones@university.edu,Faculty,Research,Faculty,Cybersecurity and cloud computing,"Computational Neuroscience, Distributed Systems, Distributed Systems, Distributed Systems",,20.0
437,,,Ronald Sanders,ronald.sanders@university.edu,Student,Projects,Student,Machine Learning,"Skilled in both, NLP, Risk Analysis, LLMs , NLP, Risk Analysis, LLMs , NLP, Risk Analysis, LLMs ",,1.0
438,,,Joan Evans,joan.evans@research.org,Faculty,Research,Faculty,Digital Humanities,"Data Warehousing, Machine Learning, Machine Learning, Machine Learning",,11.0
439,,,Alison Castillo,alison.castillo@university.edu,Student,Projects,Faculty,Natural Language Processing,"Bioinformatics, Augmented Reality, Augmented Reality, Augmented Reality",,1.0
440,,,Michelle Cooper,michelle.cooper@university.edu,Researcher,Study groups,Researcher,C++,"Web development\nBioinformatics tools\nMarketing strategies\nGame design, Theoretical Computer Science, Theoretical Computer Science, Theoretical Computer Science",,7.0
441,,,Shaun Walker,shaun.walker@research.org,Student,Study groups,Researcher,Proteomic analysis and bioassay testing for Biopharma,"IoT, Front end dev\nbasic ui ux design\nbasic back end knowledge , Front end dev\nbasic ui ux design\nbasic back end knowledge , Front end dev\nbasic ui ux design\nbasic back end knowledge ",,1.0
442,,,Andrew Nicholson,andrew.nicholson@research.org,Faculty,Projects,Researcher,Virtual Reality,"Cyber security,  coding - python, No idea what but know like the basics of everything, No idea what but know like the basics of everything, No idea what but know like the basics of everything",,13.0
443,,,Alexis Moore,alexis.moore@example.com,Student,Projects,Faculty,System Administration,"i am a ty ba economics student, C, C++, Python, Java, HTML, CSS, SQL, AWS, Figma , FlutterFlow, Canva, Adobe XD., C, C++, Python, Java, HTML, CSS, SQL, AWS, Figma , FlutterFlow, Canva, Adobe XD., C, C++, Python, Java, HTML, CSS, SQL, AWS, Figma , FlutterFlow, Canva, Adobe XD.",,2.0
444,,,Dennis Franco,dennis.franco@example.com,Student,Study groups,Faculty,Structures,"Data Analysis, flutter, swift, kotlin, flutter, swift, kotlin, flutter, swift, kotlin",,3.0
445,,,Heather Lewis,heather.lewis@example.com,Student,Projects,Researcher,Game Development,"Data Analysis, Quantum Computing, Quantum Computing, Quantum Computing",,2.0
446,,,Kristin Evans,kristin.evans@research.org,Researcher,Projects,Faculty,Social Work and Community Engagement/Development,"English poetry, prose, fiction, Programming, Web development, App development, Data science, Testing , Programming, Web development, App development, Data science, Testing , Programming, Web development, App development, Data science, Testing ",,10.0
447,,,Kevin Fernandez,kevin.fernandez@university.edu,Faculty,Projects,Student,Data Warehousing,"Probability, combinatorics, python, Java , python,c,c++,html,css, Java , python,c,c++,html,css, Java , python,c,c++,html,css",,24.0
448,,,Stephanie Bates,stephanie.bates@university.edu,Student,Research,Faculty,Robotics,"MATLAB, ETL Processes, ETL Processes, ETL Processes",,4.0
449,,,Mark Casey,mark.casey@example.com,Faculty,Study groups,Faculty,behavioural economics,"ETL Processes, Databases, Databases, Databases",,1.0
450,,,Caitlin Weber,caitlin.weber@university.edu,Faculty,Research,Researcher,Excel,"Spacy, python, Parallel Computing, Parallel Computing, Parallel Computing",,13.0
451,,,Angela Lawrence,angela.lawrence@example.com,Faculty,Study groups,Student,Software Engineering,"Excel, Data Analytics , AI , Tensorflow, Data Analytics , AI , Tensorflow, Data Analytics , AI , Tensorflow",,7.0
452,,,Joseph Orozco MD,joseph.md@research.org,Faculty,Projects,Researcher,C++,"HTML, Quantum Computing, Quantum Computing, Quantum Computing",,11.0
453,,,Carolyn Hall,carolyn.hall@university.edu,Researcher,Study groups,Researcher,Digital system design,"Health Informatics, Arduino IDE, ROS, Fusion 360, Arduino IDE, ROS, Fusion 360, Arduino IDE, ROS, Fusion 360",,4.0
454,,,Misty Hamilton,misty.hamilton@university.edu,Researcher,Study groups,Faculty,ML,"System Administration, Data Analysis, Data Analysis, Data Analysis",,5.0
455,,,Sarah Hall,sarah.hall@research.org,Faculty,Study groups,Student,"ml, ai, app dev","Cyber security,  coding - python, IoT, IoT, IoT",,22.0
